"GEOID20","pop","black_alone","black_any","vap","black_any_vap"
"130019503021049",12,3,5,9,2
"130019503021050",21,6,6,18,6
"130019503021051",0,0,0,0,0
"130019503021052",53,18,21,37,14
"130019503021053",15,0,1,12,0
"130019503021054",7,3,4,4,2
"130019503021055",0,0,0,0,0
"130019503021056",22,1,1,20,1
"130019503022000",7,0,0,6,0
"130019503022001",0,0,0,0,0
"130019503022002",4,3,3,0,0
"130019503022003",0,0,0,0,0
"130019503022004",0,0,0,0,0
"130019503022005",16,0,0,10,0
"130019503022006",9,1,1,8,0
"130019503022007",0,0,0,0,0
"130019503022008",2,1,1,2,1
"130019503022009",8,0,0,8,0
"130019503022010",0,0,0,0,0
"130019503022011",12,2,2,3,0
"130019503022012",44,1,1,28,1
"130019503022013",5,0,0,3,0
"130019503022014",16,0,1,15,0
"130019503022015",36,1,1,25,1
"130019503022016",0,0,0,0,0
"130019503022017",0,0,0,0,0
"130019503022018",10,5,5,7,3
"130019503022019",47,6,6,33,4
"130019503022020",0,0,0,0,0
"130019503022021",12,4,4,9,4
"130019503022022",15,0,0,8,0
"130019503022023",0,0,0,0,0
"130019503022024",0,0,0,0,0
"130019503022025",55,14,15,41,10
"130019503022026",87,1,1,71,0
"130019503022027",20,3,3,17,0
"130019503022028",0,0,0,0,0
"130019503022029",26,0,0,18,0
"130019503022030",8,0,0,6,0
"130019503022031",21,2,2,19,1
"130019503022032",36,0,0,36,0
"130019503022033",0,0,0,0,0
"130019503022034",28,0,1,19,1
"130019503022035",66,0,6,45,0
"130019503022036",14,2,3,9,1
"130019503022037",40,0,0,27,0
"130019503022038",4,0,0,2,0
"130019503022039",0,0,0,0,0
"130019503022040",0,0,0,0,0
"130019503022041",7,0,0,5,0
"130019503022042",28,0,0,21,0
"130019503022043",19,0,0,16,0
"130019503022044",17,6,7,8,1
"130019503022045",24,2,2,16,2
"130019503022046",38,1,1,30,1
"130019503022047",5,2,2,2,0
"130019503022048",4,0,0,3,0
"130019503022049",15,0,1,14,0
"130019503022050",1,0,0,1,0
"130019503022051",3,1,1,1,1
"130019503022052",4,0,2,4,2
"130019503022053",22,4,4,16,0
"130019503022054",36,2,2,28,2
"130019503022055",12,2,2,9,2
"130019503022056",12,4,4,6,0
"130019503022057",15,6,6,4,1
"130019503022058",46,2,2,34,0
"130019503022059",14,2,2,10,2
"130019503022060",10,1,1,8,1
"130019503022061",1,0,0,0,0
"130019503022062",0,0,0,0,0
"130019503022063",6,0,0,6,0
"130019503022064",56,1,1,42,1
"130019503022065",22,0,0,18,0
"130019503022066",44,3,3,42,3
"130019503022067",8,1,1,7,1
"130019503022068",0,0,0,0,0
"130019503022069",12,2,2,10,0
"130019503022070",0,0,0,0,0
"130019503022071",26,3,3,17,3
"130019503022072",12,0,2,8,2
"130019503022073",0,0,0,0,0
"130019503022074",21,0,3,17,0
"130019503022075",16,0,2,14,0
"130019503022076",2,0,0,2,0
"130019503022077",38,5,7,32,5
"130019503022078",9,2,2,9,2
"130019503022079",6,0,0,6,0
"130019503022080",0,0,0,0,0
"130019503022081",2,0,0,0,0
"130019503022082",6,0,0,4,0
"130019503022083",2,0,0,1,0
"130019503022084",14,0,1,13,1
"130019503022085",8,0,0,7,0
"130019503022086",10,0,0,7,0
"130019503022087",0,0,0,0,0
"130019503022088",0,0,0,0,0
"130019503022089",0,0,0,0,0
"130019503022090",0,0,0,0,0
"130019503022091",22,0,0,22,0
"130019503022092",3,2,2,2,1
"130019503022093",0,0,0,0,0
"130019503022094",8,1,2,5,2
"130019503022095",0,0,0,0,0
"130019503022096",0,0,0,0,0
"130019503022097",0,0,0,0,0
"130019503022098",12,3,3,12,3
"130019503022099",0,0,0,0,0
"130019503022100",11,2,3,4,3
"130019503022101",17,4,4,15,4
"130019503022102",0,0,0,0,0
"130019503022103",50,1,1,40,1
"130019503022104",8,0,0,6,0
"130019503022105",28,0,0,22,0
"130019503022106",38,1,1,25,0
"130019503022107",9,0,0,3,0
"130019503022108",19,0,0,16,0
"130019503022109",7,0,0,7,0
"130019503022110",11,0,0,11,0
"130019503022111",0,0,0,0,0
"130019503022112",0,0,0,0,0
"130019503022113",3,0,0,2,0
"130019503022114",1,1,1,1,1
"130019503022115",8,0,0,5,0
"130019503022116",3,0,0,1,0
"130019503022117",5,0,0,4,0
"130019503022118",0,0,0,0,0
"130019503022119",0,0,0,0,0
"130019503022120",13,0,0,9,0
"130019503022121",9,0,0,6,0
"130019504001000",8,0,0,8,0
"130019504001001",18,0,0,15,0
"130019504001002",7,0,0,2,0
"130019504001003",19,0,0,11,0
"130019504001004",19,0,0,8,0
"130019504001005",0,0,0,0,0
"130019504001006",4,0,0,4,0
"130019504001007",0,0,0,0,0
"130019504001008",0,0,0,0,0
"130019504001009",2,0,0,2,0
"130019504001010",1,1,1,1,1
"130019504001011",1,0,0,1,0
"130019504001012",4,0,0,4,0
"130019504001013",0,0,0,0,0
"130019504001014",0,0,0,0,0
"130019504001015",1,1,1,0,0
"130019504001016",0,0,0,0,0
"130019504001017",6,1,1,6,1
"130019504001018",10,0,0,10,0
"130019504001019",0,0,0,0,0
"130019504001020",0,0,0,0,0
"130019504001021",6,0,0,6,0
"130019504001022",0,0,0,0,0
"130019504001023",12,0,0,7,0
"130019504001024",0,0,0,0,0
"130019504001025",8,4,4,5,1
"130019504001026",0,0,0,0,0
"130019504001027",0,0,0,0,0
"130019504001028",0,0,0,0,0
"130019504001029",0,0,0,0,0
"130019504001030",0,0,0,0,0
"130019504001031",0,0,0,0,0
"130019504001032",0,0,0,0,0
"130019504001033",3,2,2,3,2
"130019504001034",11,0,0,8,0
"130019504001035",6,1,1,3,0
"130019504001036",0,0,0,0,0
"130019504001037",0,0,0,0,0
"130019504001038",0,0,0,0,0
"130019504001039",0,0,0,0,0
"130019504001040",0,0,0,0,0
"130019504001041",0,0,0,0,0
"130019504001042",0,0,0,0,0
"130019504001043",0,0,0,0,0
"130019504001044",0,0,0,0,0
"130019504001045",0,0,0,0,0
"130019504001046",0,0,0,0,0
"130019504001047",0,0,0,0,0
"130019504001048",0,0,0,0,0
"130019504001049",0,0,0,0,0
"130019504001050",0,0,0,0,0
"130019504001051",9,1,1,8,1
"130019504001052",15,5,5,15,5
"130019504001053",0,0,0,0,0
"130019504001054",0,0,0,0,0
"130019504001055",5,0,0,2,0
"130019504001056",0,0,0,0,0
"130019504001057",0,0,0,0,0
"130019504001058",0,0,0,0,0
"130019504001059",0,0,0,0,0
"130019504001060",0,0,0,0,0
"130019504001061",12,10,10,10,10
"130019504001062",0,0,0,0,0
"130019504001063",12,1,1,9,1
"130019504001064",0,0,0,0,0
"130019504001065",0,0,0,0,0
"130019504001066",0,0,0,0,0
"130019504001067",3,0,0,3,0
"130019504001068",2,2,2,2,2
"130019504001069",0,0,0,0,0
"130019504001070",3,1,1,2,0
"130019504001071",0,0,0,0,0
"130019504001072",1,0,0,0,0
"130019504001073",10,3,3,7,3
"130019504001074",9,1,1,6,1
"130019504001075",4,0,0,4,0
"130019504001076",0,0,0,0,0
"130019504001077",0,0,0,0,0
"130019504001078",4,2,2,4,2
"130019504001079",12,8,8,8,4
"130019504001080",10,2,3,10,3
"130019504001081",7,6,6,7,6
"130019504001082",14,3,5,7,3
"130019504001083",1,0,0,1,0
"130019504001084",0,0,0,0,0
"130019504001085",0,0,0,0,0
"130019504001086",6,0,0,1,0
"130019504001087",4,1,1,4,1
"130019504001088",8,2,2,7,2
"130019504001089",0,0,0,0,0
"130019504001090",0,0,0,0,0
"130019504001091",0,0,0,0,0
"130019504001092",0,0,0,0,0
"130019504001093",0,0,0,0,0
"130019504001094",0,0,0,0,0
"130019504001095",0,0,0,0,0
"130019504001096",0,0,0,0,0
"130019504001097",0,0,0,0,0
"130019504001098",0,0,0,0,0
"130019504001099",0,0,0,0,0
"130019504001100",0,0,0,0,0
"130019504001101",0,0,0,0,0
"130019504001102",0,0,0,0,0
"130019504001103",0,0,0,0,0
"130019504001104",6,4,4,2,2
"130019504001105",0,0,0,0,0
"130019504001106",11,6,6,6,1
"130019504001107",0,0,0,0,0
"130019504001108",4,0,0,4,0
"130019504001109",2,2,2,2,2
"130019504001110",2,2,2,2,2
"130019504001111",0,0,0,0,0
"130019504001112",0,0,0,0,0
"130019504001113",10,6,6,4,4
"130019504001114",13,8,8,10,8
"130019504001115",16,4,4,12,0
"130019504001116",6,0,0,4,0
"130019504001117",0,0,0,0,0
"130019504001118",20,14,14,19,14
"130019504001119",39,34,34,32,28
"130019504001120",18,17,17,16,15
"130019504001121",0,0,0,0,0
"130019504001122",3,1,1,3,1
"130019504001123",3,0,0,0,0
"130019504001124",4,4,4,4,4
"130019504001125",16,13,13,16,13
"130019504001126",3,0,0,3,0
"130019504001127",0,0,0,0,0
"130019504001128",0,0,0,0,0
"130019504001129",0,0,0,0,0
"130019504001130",6,0,3,5,3
"130019504001131",0,0,0,0,0
"130019504001132",4,0,0,2,0
"130019504001133",10,1,1,10,1
"130019504001134",0,0,0,0,0
"130019504001135",10,8,8,6,4
"130019504001136",2,1,1,1,0
"130019504001137",3,1,3,1,1
"130019504001138",11,5,5,9,3
"130019504001139",17,16,17,14,14
"130019504001140",0,0,0,0,0
"130019504001141",0,0,0,0,0
"130019504001142",0,0,0,0,0
"130019504002000",0,0,0,0,0
"130019504002001",0,0,0,0,0
"130019504002002",0,0,0,0,0
"130019504002003",0,0,0,0,0
"130019504002004",0,0,0,0,0
"130019504002005",0,0,0,0,0
"130019504002006",0,0,0,0,0
"130019504002007",0,0,0,0,0
"130019504002008",0,0,0,0,0
"130019504002009",2,1,1,1,1
"130019504002010",17,0,0,17,0
"130019504002011",2,2,2,0,0
"130019504002012",0,0,0,0,0
"130019504002013",13,2,2,10,0
"130019504002014",4,3,3,2,1
"130019504002015",11,0,0,4,0
"130019504002016",13,0,0,13,0
"130019504002017",2,0,0,1,0
"130019504002018",0,0,0,0,0
"130019504002019",11,5,5,11,5
"130019504002020",9,1,1,7,0
"130019504002021",2,0,0,2,0
"130019504002022",8,2,3,7,2
"130019504002023",9,0,0,9,0
"130019504002024",4,1,1,3,0
"130019504002025",4,1,1,4,1
"130019504002026",0,0,0,0,0
"130019504002027",0,0,0,0,0
"130019504002028",9,0,0,9,0
"130019504002029",0,0,0,0,0
"130019504002030",0,0,0,0,0
"130019504002031",0,0,0,0,0
"130019504002032",11,1,1,8,0
"130019504002033",0,0,0,0,0
"130019504002034",6,0,0,5,0
"130019504002035",8,0,0,7,0
"130019504002036",2,0,0,2,0
"130019504002037",0,0,0,0,0
"130019504002038",7,1,1,6,1
"130019504002039",8,0,0,8,0
"130019504002040",0,0,0,0,0
"130019504002041",0,0,0,0,0
"130019504002042",0,0,0,0,0
"130019504002043",0,0,0,0,0
"130019504002044",6,0,0,3,0
"130019504002045",7,0,1,1,1
"130019504002046",4,1,1,4,1
"130019504002047",4,0,0,2,0
"130019504002048",0,0,0,0,0
"130019504002049",0,0,0,0,0
"130019504002050",0,0,0,0,0
"130019504002051",0,0,0,0,0
"130019504002052",16,3,3,13,3
"130019504002053",2,0,0,0,0
"130019504002054",0,0,0,0,0
"130019504002055",2,1,1,1,1
"130019504002056",4,0,0,4,0
"130019504002057",0,0,0,0,0
"130019504002058",7,0,0,7,0
"130019504002059",7,0,0,7,0
"130019504002060",2,0,0,2,0
"130019504002061",15,2,2,12,2
"130019504002062",0,0,0,0,0
"130019504002063",14,0,0,14,0
"130019504002064",2,0,0,2,0
"130019504002065",6,0,0,6,0
"130019504002066",7,0,0,4,0
"130019504002067",1,0,0,1,0
"130019504002068",1,0,0,1,0
"130019504002069",3,0,0,0,0
"130019504002070",0,0,0,0,0
"130019504002071",3,0,0,1,0
"130019504002072",3,0,0,0,0
"130019504002073",0,0,0,0,0
"130019504002074",0,0,0,0,0
"130019504002075",3,0,0,3,0
"130019504002076",0,0,0,0,0
"130019504002077",9,0,0,6,0
"130019504002078",0,0,0,0,0
"130019504002079",0,0,0,0,0
"130019504002080",1,0,0,0,0
"130019504002081",0,0,0,0,0
"130019504002082",0,0,0,0,0
"130019504002083",5,1,1,5,1
"130019504002084",13,0,0,7,0
"130019504002085",0,0,0,0,0
"130019504002086",17,0,0,16,0
"130019504002087",0,0,0,0,0
"130019504002088",9,0,0,8,0
"130019504002089",9,0,0,9,0
"130019504002090",7,0,0,7,0
"130019504002091",16,0,0,12,0
"130019504002092",17,0,0,11,0
"130019504002093",9,0,0,8,0
"130019504002094",45,0,1,38,0
"130019504002095",9,0,0,9,0
"130019504002096",4,0,0,4,0
"130019504002097",2,0,0,2,0
"130019504002098",5,0,0,5,0
"130019504002099",12,0,1,6,1
"130019504002100",14,0,0,10,0
"130019504002101",1,0,0,1,0
"130019504002102",0,0,0,0,0
"130019504002103",3,0,0,3,0
"130019504002104",0,0,0,0,0
"130019504002105",0,0,0,0,0
"130019504002106",0,0,0,0,0
"130019504002107",32,0,4,19,0
"130019504002108",6,0,0,5,0
"130019504002109",19,2,2,19,2
"130019504002110",1,1,1,1,1
"130019504002111",5,1,1,2,1
"130019504002112",9,4,4,8,3
"130019504002113",4,0,0,0,0
"130019504002114",0,0,0,0,0
"130019504002115",10,0,0,10,0
"130019504002116",0,0,0,0,0
"130019504002117",0,0,0,0,0
"130019504002118",7,0,2,5,0
"130019504002119",0,0,0,0,0
"130019504002120",0,0,0,0,0
"130019504002121",32,0,0,25,0
"130019504002122",10,0,0,6,0
"130019504002123",0,0,0,0,0
"130019504002124",7,1,1,7,1
"130019504002125",0,0,0,0,0
"130019504002126",0,0,0,0,0
"130019504002127",0,0,0,0,0
"130019504002128",0,0,0,0,0
"130019504002129",1,0,0,1,0
"130019504002130",0,0,0,0,0
"130019504002131",0,0,0,0,0
"130019504002132",0,0,0,0,0
"130019504002133",0,0,0,0,0
"130019504002134",5,1,1,4,1
"130019504002135",0,0,0,0,0
"130019504002136",6,0,0,6,0
"130019504002137",4,0,0,3,0
"130019504002138",11,0,0,7,0
"130019504002139",5,0,0,2,0
"130019504002140",0,0,0,0,0
"130019504002141",0,0,0,0,0
"130019504002142",18,0,0,18,0
"130019504002143",0,0,0,0,0
"130019504002144",0,0,0,0,0
"130019504002145",0,0,0,0,0
"130019504002146",8,0,0,8,0
"130019504002147",3,0,0,0,0
"130019504002148",0,0,0,0,0
"130019504002149",0,0,0,0,0
"130019504002150",10,0,3,5,0
"130019504002151",13,0,0,12,0
"130019504002152",12,0,0,12,0
"130019504002153",8,0,0,6,0
"130019504002154",0,0,0,0,0
"130019504002155",0,0,0,0,0
"130019504002156",16,0,2,9,0
"130019504002157",6,0,0,4,0
"130019504002158",0,0,0,0,0
"130019504002159",16,0,2,12,0
"130019504002160",0,0,0,0,0
"130019504002161",0,0,0,0,0
"130019504002162",0,0,0,0,0
"130019504002163",2,0,0,2,0
"130019504002164",0,0,0,0,0
"130019504002165",0,0,0,0,0
"130019504002166",6,0,0,2,0
"130019504002167",10,0,0,10,0
"130019504002168",1,0,0,1,0
"130019504002169",0,0,0,0,0
"130019504002170",0,0,0,0,0
"130019504002171",1,0,0,1,0
"130019504002172",2,0,0,2,0
"130019504002173",0,0,0,0,0
"130019504002174",1,0,0,1,0
"130019504002175",12,1,1,12,1
"130019504002176",11,0,0,10,0
"130019504002177",10,0,0,10,0
"130019504002178",0,0,0,0,0
"130019504002179",10,0,0,7,0
"130019504002180",0,0,0,0,0
"130019504002181",0,0,0,0,0
"130019504002182",2,1,1,1,1
"130019504002183",0,0,0,0,0
"130019504002184",0,0,0,0,0
"130019504002185",0,0,0,0,0
"130019504002186",5,0,0,5,0
"130019504002187",3,0,0,3,0
"130019504002188",2,0,0,2,0
"130019504002189",6,0,0,3,0
"130019504002190",4,0,0,4,0
"130019504002191",5,0,0,5,0
"130019504002192",5,0,0,5,0
"130019504002193",4,0,0,4,0
"130019504002194",18,0,0,10,0
"130019504002195",1,0,0,1,0
"130019504002196",6,0,0,6,0
"130019504002197",2,0,0,2,0
"130019504002198",0,0,0,0,0
"130019504002199",4,0,0,4,0
"130019504002200",0,0,0,0,0
"130019504002201",0,0,0,0,0
"130019504002202",12,0,0,12,0
"130019504002203",0,0,0,0,0
"130019504002204",0,0,0,0,0
"130019504002205",15,2,2,9,2
"130019504002206",9,0,0,4,0
"130019504002207",4,0,0,4,0
"130019504002208",0,0,0,0,0
"130019505001000",19,0,0,19,0
"130019505001001",3,0,0,1,0
"130019505001002",11,0,0,11,0
"130019505001003",2,0,0,0,0
"130019505001004",109,3,4,69,1
"130019505001005",0,0,0,0,0
"130019505001006",9,0,0,9,0
"130019505001007",0,0,0,0,0
"130019505001008",5,0,1,3,0
"130019505001009",22,0,0,19,0
"130019505001010",5,0,0,1,0
"130019505001011",19,0,0,19,0
"130019505001012",0,0,0,0,0
"130019505001013",0,0,0,0,0
"130019505001014",0,0,0,0,0
"130019505001015",0,0,0,0,0
"130019505001016",8,0,0,8,0
"130019505001017",3,0,0,3,0
"130019505001018",14,0,0,11,0
"130019505001019",7,0,0,7,0
"130019505001020",0,0,0,0,0
"130019505001021",21,1,1,15,0
"130019505001022",3,0,1,3,1
"130019505001023",0,0,0,0,0
"130019505001024",43,0,0,33,0
"130019505001025",30,0,0,23,0
"130019505001026",17,0,0,9,0
"130019505001027",4,0,0,4,0
"130019505001028",24,0,0,14,0
"130019505001029",59,22,24,15,7
"130019505001030",8,0,2,6,0
"130019505001031",13,0,0,11,0
"130019505001032",0,0,0,0,0
"130019505001033",8,0,1,3,1
"130019505001034",0,0,0,0,0
"130019505001035",11,0,0,11,0
"130019505001036",12,0,0,12,0
"130019505001037",7,0,0,1,0
"130019505001038",14,0,0,10,0
"130019505001039",28,0,0,19,0
"130019505001040",14,0,0,12,0
"130019505001041",5,0,0,5,0
"130019505001042",36,1,1,26,1
"130019505001043",17,0,0,12,0
"130019505001044",5,0,0,5,0
"130019505001045",2,0,0,0,0
"130019505001046",6,2,2,4,2
"130019505001047",0,0,0,0,0
"130019505001048",12,0,0,10,0
"130019505001049",0,0,0,0,0
"130019505001050",2,0,0,1,0
"130019505001051",0,0,0,0,0
"130019505001052",0,0,0,0,0
"130019505001053",26,9,9,13,0
"130019505001054",0,0,0,0,0
"130019505001055",29,0,0,20,0
"130019505001056",7,0,0,3,0
"130019505001057",0,0,0,0,0
"130019505001058",6,1,1,6,1
"130019505001059",1,0,0,0,0
"130019505001060",15,0,0,12,0
"130019505001061",0,0,0,0,0
"130019505001062",2,0,0,2,0
"130019505001063",16,0,0,16,0
"130019505001064",10,1,1,7,0
"130019505001065",0,0,0,0,0
"130019505001066",17,0,0,9,0
"130019505001067",13,0,5,9,1
"130019505001068",5,0,0,5,0
"130019505001069",3,0,3,0,0
"130019505001070",1,0,0,1,0
"130019505001071",13,0,0,9,0
"130019505001072",0,0,0,0,0
"130019505001073",3,0,0,3,0
"130019505001074",0,0,0,0,0
"130019505001075",17,1,2,16,1
"130019505001076",0,0,0,0,0
"130019505001077",9,0,0,4,0
"130019505001078",33,0,0,23,0
"130019505001079",6,0,0,6,0
"130019505001080",49,0,0,43,0
"130019505001081",6,0,0,6,0
"130019505001082",0,0,0,0,0
"130019505001083",4,0,0,1,0
"130019505001084",0,0,0,0,0
"130019505001085",12,0,0,11,0
"130019505001086",12,0,0,12,0
"130019505001087",3,0,0,3,0
"130019505001088",2,0,0,2,0
"130019505001089",7,0,0,3,0
"130019505001090",2,0,0,2,0
"130019505001091",2,0,0,1,0
"130019505001092",6,0,0,6,0
"130019505001093",5,0,0,5,0
"130019505001094",0,0,0,0,0
"130019505001095",8,0,0,7,0
"130019505001096",13,0,0,10,0
"130019505001097",0,0,0,0,0
"130019505001098",4,0,0,3,0
"130019505001099",0,0,0,0,0
"130019505001100",11,0,0,5,0
"130019505001101",7,1,1,5,1
"130019505001102",4,0,2,3,1
"130019505001103",0,0,0,0,0
"130019505001104",0,0,0,0,0
"130019505001105",13,0,0,12,0
"130019505001106",20,0,0,20,0
"130019505001107",11,2,2,10,2
"130019505001108",1,0,0,1,0
"130019505001109",2,0,0,0,0
"130019505001110",5,0,0,5,0
"130019505001111",1,0,0,1,0
"130019505001112",4,0,0,3,0
"130019505001113",0,0,0,0,0
"130019505001114",0,0,0,0,0
"130019505001115",2,0,0,1,0
"130019505001116",3,0,0,0,0
"130019505001117",5,0,0,5,0
"130019505001118",2,0,0,0,0
"130019505001119",18,0,0,10,0
"130019505001120",3,1,1,2,0
"130019505001121",2,0,0,2,0
"130019505001122",0,0,0,0,0
"130019505001123",6,0,0,4,0
"130019505001124",16,0,0,11,0
"130019505002000",88,12,12,60,6
"130019505002001",30,5,6,25,6
"130019505002002",0,0,0,0,0
"130019505002003",31,3,3,23,0
"130019505002004",15,0,1,14,0
"130019505002005",3,3,3,3,3
"130019505002006",0,0,0,0,0
"130019505002007",3,0,1,1,0
"130019505002008",15,1,1,13,1
"130019505002009",17,5,5,16,5
"130019505002010",0,0,0,0,0
"130019505002011",19,0,0,17,0
"130019505002012",11,1,1,11,1
"130019505002013",22,0,0,20,0
"130019505002014",10,9,9,7,6
"130019505002015",0,0,0,0,0
"130019505002016",0,0,0,0,0
"130019505002017",0,0,0,0,0
"130019505002018",11,0,0,11,0
"130019505002019",8,2,2,8,2
"130019505002020",14,2,2,9,2
"130019505002021",16,0,0,16,0
"130019505002022",0,0,0,0,0
"130019505002023",43,25,25,36,22
"130019505002024",1,0,0,0,0
"130019505002025",3,0,0,3,0
"130019505002026",0,0,0,0,0
"130019505002027",0,0,0,0,0
"130019505002028",7,5,5,7,5
"130019505002029",0,0,0,0,0
"130019505002030",1,1,1,0,0
"130019505002031",42,32,32,35,26
"130019505002032",34,18,18,32,16
"130019505002033",0,0,0,0,0
"130019505002034",0,0,0,0,0
"130019505002035",0,0,0,0,0
"130019505002036",0,0,0,0,0
"130019505002037",14,2,2,8,2
"130019505002038",0,0,0,0,0
"130019505002039",57,0,0,42,0
"130019505002040",6,0,0,5,0
"130019505002041",15,3,3,12,0
"130019505002042",23,1,1,20,0
"130019505002043",8,0,0,1,0
"130019505002044",0,0,0,0,0
"130019505002045",3,2,2,3,2
"130019505002046",0,0,0,0,0
"130019505002047",0,0,0,0,0
"130019505002048",1,0,0,0,0
"130019505002049",36,0,0,30,0
"130019505002050",55,1,1,34,1
"130019505002051",0,0,0,0,0
"130019505002052",172,4,4,154,4
"130019505002053",16,6,6,14,6
"130019505002054",14,3,3,14,3
"130019505002055",31,0,0,26,0
"130019505002056",0,0,0,0,0
"130019505002057",26,0,0,21,0
"130019505002058",4,4,4,0,0
"130019505002059",20,0,0,17,0
"130019505002060",13,0,0,12,0
"130019505002061",11,0,0,4,0
"130019505002062",7,0,0,7,0
"130019505002063",19,0,0,14,0
"130019505002064",64,0,0,45,0
"130019505002065",17,0,0,15,0
"130019505002066",0,0,0,0,0
"130019505002067",0,0,0,0,0
"130019505002068",0,0,0,0,0
"130019505002069",19,3,3,10,3
"130019505002070",11,0,0,7,0
"130019505002071",15,4,4,11,4
"130019505002072",33,4,4,18,0
"130019505002073",15,0,0,12,0
"130019505002074",9,0,0,8,0
"130019505002075",18,0,0,18,0
"130019505002076",128,7,7,89,7
"130019505002077",21,0,0,11,0
"130019505002078",2,0,0,2,0
"130019505002079",0,0,0,0,0
"130019505002080",20,0,0,17,0
"130019505002081",29,1,1,24,0
"130019505002082",10,2,2,4,2
"130019505002083",0,0,0,0,0
"130019505002084",5,3,3,5,3
"130019505002085",13,0,1,9,0
"130019505002086",3,0,0,0,0
"130019505003000",0,0,0,0,0
"130019505003001",0,0,0,0,0
"130019505003002",27,1,1,18,1
"130019505003003",6,0,0,6,0
"130019505003004",7,0,0,7,0
"130019505003005",38,1,1,24,0
"130019505003006",0,0,0,0,0
"130019505003007",20,0,0,17,0
"130019505003008",23,0,0,17,0
"130019505003009",14,0,0,13,0
"130019505003010",26,0,0,19,0
"130019505003011",0,0,0,0,0
"130019505003012",0,0,0,0,0
"130019505003013",8,1,1,5,1
"130019505003014",2,0,0,1,0
"130019505003015",33,0,2,19,0
"130019505003016",0,0,0,0,0
"130019505003017",14,0,0,10,0
"130019505003018",3,0,0,2,0
"130019505003019",0,0,0,0,0
"130019505003020",63,0,2,48,0
"130019505003021",1,0,0,0,0
"130019505003022",10,0,0,5,0
"130019505003023",46,0,0,35,0
"130019505003024",7,0,0,6,0
"130019505003025",4,0,0,4,0
"130019505003026",21,0,0,15,0
"130019505003027",12,0,0,5,0
"130019505003028",4,0,0,0,0
"130019505003029",0,0,0,0,0
"130019505003030",17,0,0,15,0
"130019505003031",49,0,0,31,0
"130019505003032",0,0,0,0,0
"130019505003033",32,0,0,31,0
"130019505003034",19,2,2,15,0
"130019505003035",9,0,2,7,0
"130019505003036",0,0,0,0,0
"130019505003037",5,0,0,2,0
"130019505003038",1,0,0,1,0
"130019505003039",6,1,1,5,0
"130019505003040",22,0,1,19,0
"130019505003041",0,0,0,0,0
"130019505003042",0,0,0,0,0
"130019505003043",7,1,1,3,1
"130019505003044",2,0,1,1,0
