"brand","osm_type","osm_id","lat","lon","fips","fips_2020","county_name","state"
"Cracker Barrel","way",436975156,36.3357,-94.1859,"05007","05007","Benton County","AR"
"Cracker Barrel","way",436975575,36.0597,-96.0047,"40143","40143","Tulsa County","OK"
"Cracker Barrel","way",436975649,35.3829,-96.9251,"40125","40125","Pottawatomie County","OK"
"Cracker Barrel","way",436975671,35.2284,-97.4867,"40027","40027","Cleveland County","OK"
"Cracker Barrel","way",436975673,35.4581,-97.596,"40109","40109","Oklahoma County","OK"
"Cracker Barrel","way",436976328,41.3809,-88.8368,"17099","17099","LaSalle County","IL"
"Cracker Barrel","way",436976490,41.5043,-87.3185,"18089","18089","Lake County","IN"
"Cracker Barrel","way",436976733,41.5717,-87.4629,"18089","18089","Lake County","IN"
"Cracker Barrel","way",436976940,41.1708,-87.8489,"17091","17091","Kankakee County","IL"
"Cracker Barrel","way",436979010,33.9485,-98.5256,"48485","48485","Wichita County","TX"
"Cracker Barrel","way",436979040,33.0936,-96.1135,"48231","48231","Hunt County","TX"
"Cracker Barrel","way",436979381,34.6083,-98.3805,"40031","40031","Comanche County","OK"
"Cracker Barrel","way",436979513,32.4784,-99.6991,"48441","48441","Taylor County","TX"
"Cracker Barrel","way",439653840,30.2134,-90.9515,"22005","22005","Ascension Parish","LA"
"Cracker Barrel","way",439793400,41.9242,-83.3644,"26115","26115","Monroe County","MI"
"Cracker Barrel","way",441244860,39.3767,-77.407,"24021","24021","Frederick County","MD"
"Cracker Barrel","way",443038440,35.8088,-80.8719,"37097","37097","Iredell County","NC"
"Cracker Barrel","way",443201921,34.7813,-86.9381,"01083","01083","Limestone County","AL"
"Cracker Barrel","way",443444796,38.8718,-78.5304,"51171","51171","Shenandoah County","VA"
"Cracker Barrel","way",450287979,35.8145,-86.3943,"47149","47149","Rutherford County","TN"
"Cracker Barrel","way",454296892,34.7336,-92.3955,"05119","05119","Pulaski County","AR"
"Cracker Barrel","way",454579270,41.5296,-73.8922,"36027","36027","Dutchess County","NY"
"Cracker Barrel","way",461154980,38.4093,-81.7959,"54039","54039","Kanawha County","WV"
"Cracker Barrel","way",462430300,37.1347,-85.9726,"21009","21009","Barren County","KY"
"Cracker Barrel","way",462775368,30.4806,-84.3066,"12073","12073","Leon County","FL"
"Cracker Barrel","way",463123847,35.7643,-78.0061,"37195","37195","Wilson County","NC"
"Cracker Barrel","way",473633252,40.5592,-75.9968,"42011","42011","Berks County","PA"
"Cracker Barrel","way",473872345,37.3549,-79.1837,"51680","51680","Lynchburg city","VA"
"Cracker Barrel","way",474079190,38.4019,-85.3742,"21185","21185","Oldham County","KY"
"Cracker Barrel","way",474512074,39.6376,-78.8303,"24001","24001","Allegany County","MD"
"Cracker Barrel","way",481588935,38.4151,-82.2565,"54011","54011","Cabell County","WV"
"Cracker Barrel","way",485596074,40.1979,-74.6379,"34021","34021","Mercer County","NJ"
"Cracker Barrel","way",497725063,32.8272,-97.3144,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",500011352,33.5568,-83.4764,"13211","13211","Morgan County","GA"
"Cracker Barrel","way",501259501,35.4682,-84.6501,"47107","47107","McMinn County","TN"
"Cracker Barrel","way",503894217,32.4666,-95.3875,"48423","48423","Smith County","TX"
"Cracker Barrel","way",506201055,33.4596,-112.357,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",506546651,31.2972,-94.7291,"48005","48005","Angelina County","TX"
"Cracker Barrel","way",508042450,40.4829,-89.0258,"17113","17113","McLean County","IL"
"Cracker Barrel","way",510043700,41.3661,-85.084,"18033","18033","DeKalb County","IN"
"Cracker Barrel","way",511346828,39.9219,-86.2284,"18097","18097","Marion County","IN"
"Cracker Barrel","way",516918441,35.8451,-86.4313,"47149","47149","Rutherford County","TN"
"Cracker Barrel","way",516933411,34.9103,-82.1028,"45083","45083","Spartanburg County","SC"
"Cracker Barrel","way",518617900,34.1006,-80.9568,"45079","45079","Richland County","SC"
"Cracker Barrel","way",532438330,32.6188,-83.6699,"13153","13153","Houston County","GA"
"Cracker Barrel","way",534930064,34.4704,-84.916,"13129","13129","Gordon County","GA"
"Cracker Barrel","way",538620767,38.6831,-85.7859,"18143","18143","Scott County","IN"
"Cracker Barrel","way",539143194,40.8792,-96.6813,"31109","31109","Lancaster County","NE"
"Cracker Barrel","way",541157879,33.5111,-81.7123,"45003","45003","Aiken County","SC"
"Cracker Barrel","way",542504241,38.3229,-104.617,"08101","08101","Pueblo County","CO"
"Cracker Barrel","way",543090286,32.6179,-96.8244,"48113","48113","Dallas County","TX"
"Cracker Barrel","way",543931672,42.1596,-76.8572,"36015","36015","Chemung County","NY"
"Cracker Barrel","way",544455189,42.221,-83.4875,"26163","26163","Wayne County","MI"
"Cracker Barrel","way",545140197,35.0361,-89.797,"47157","47157","Shelby County","TN"
"Cracker Barrel","way",545533619,31.449,-83.5288,"13277","13277","Tift County","GA"
"Cracker Barrel","way",546746207,37.7142,-87.125,"21059","21059","Daviess County","KY"
"Cracker Barrel","way",554040559,34.6215,-92.4953,"05125","05125","Saline County","AR"
"Cracker Barrel","way",556396403,40.7697,-76.2211,"42107","42107","Schuylkill County","PA"
"Cracker Barrel","way",556600623,39.9437,-81.9999,"39119","39119","Muskingum County","OH"
"Cracker Barrel","way",559165855,38.2105,-91.1711,"29071","29071","Franklin County","MO"
"Cracker Barrel","way",560590825,33.998,-86.0902,"01055","01055","Etowah County","AL"
"Cracker Barrel","way",562370930,40.2661,-82.9357,"39041","39041","Delaware County","OH"
"Cracker Barrel","way",566519167,33.5136,-88.4268,"28087","28087","Lowndes County","MS"
"Cracker Barrel","way",568345378,40.7269,-84.074,"39003","39003","Allen County","OH"
"Cracker Barrel","way",581612915,39.3094,-85.9637,"18005","18005","Bartholomew County","IN"
"Cracker Barrel","way",582956208,43.6127,-116.595,"16027","16027","Canyon County","ID"
"Cracker Barrel","way",584036592,35.724,-81.6534,"37023","37023","Burke County","NC"
"Cracker Barrel","way",585847210,32.4497,-94.7072,"48183","48183","Gregg County","TX"
"Cracker Barrel","way",586131774,35.3033,-93.1335,"05115","05115","Pope County","AR"
"Cracker Barrel","way",588194538,35.4467,-79.1307,"37105","37105","Lee County","NC"
"Cracker Barrel","way",588823971,34.5592,-86.9916,"01103","01103","Morgan County","AL"
"Cracker Barrel","way",589074919,33.4807,-82.1325,"13073","13073","Columbia County","GA"
"Cracker Barrel","way",592887094,40.6931,-82.5106,"39139","39139","Richland County","OH"
"Cracker Barrel","way",598675603,42.7401,-84.6723,"26045","26045","Eaton County","MI"
"Cracker Barrel","way",601166441,36.0324,-80.3862,"37067","37067","Forsyth County","NC"
"Cracker Barrel","way",603467264,41.5518,-83.599,"39173","39173","Wood County","OH"
"Cracker Barrel","way",604081701,37.3617,-81.0531,"54055","54055","Mercer County","WV"
"Cracker Barrel","way",604398404,35.598,-82.5339,"37021","37021","Buncombe County","NC"
"Cracker Barrel","way",607500661,33.5756,-79.0284,"45051","45051","Horry County","SC"
"Cracker Barrel","way",608155621,32.2992,-80.9447,"45013","45013","Beaufort County","SC"
"Cracker Barrel","way",608468474,30.3884,-86.4249,"12091","12091","Okaloosa County","FL"
"Cracker Barrel","way",608535779,29.7836,-95.6921,"48201","48201","Harris County","TX"
"Cracker Barrel","way",610106671,41.7352,-85.9753,"18039","18039","Elkhart County","IN"
"Cracker Barrel","way",610602511,38.2207,-84.5398,"21209","21209","Scott County","KY"
"Cracker Barrel","way",622890361,35.7403,-86.943,"47119","47119","Maury County","TN"
"Cracker Barrel","way",628177369,37.3923,-79.9009,"51023","51023","Botetourt County","VA"
"Cracker Barrel","way",634246370,36.083,-86.7623,"47037","47037","Davidson County","TN"
"Cracker Barrel","way",639344673,34.9314,-88.5428,"28003","28003","Alcorn County","MS"
"Cracker Barrel","way",640608837,32.8353,-96.6338,"48113","48113","Dallas County","TX"
"Cracker Barrel","way",640671350,32.7702,-97.0639,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",654812575,38.3138,-88.9552,"17081","17081","Jefferson County","IL"
"Cracker Barrel","way",657097364,35.0392,-85.6844,"47115","47115","Marion County","TN"
"Cracker Barrel","way",657545375,33.7936,-87.2427,"01127","01127","Walker County","AL"
"Cracker Barrel","way",659591287,33.5675,-86.5198,"01115","01115","St. Clair County","AL"
"Cracker Barrel","way",659757424,34.9907,-85.2083,"47065","47065","Hamilton County","TN"
"Cracker Barrel","way",660629659,34.671,-86.7539,"01089","01089","Madison County","AL"
"Cracker Barrel","way",661771056,34.7758,-82.4659,"45007","45007","Anderson County","SC"
"Cracker Barrel","way",662919929,38.299,-76.5091,"24037","24037","St. Mary's County","MD"
"Cracker Barrel","way",664142676,38.1906,-83.4769,"21205","21205","Rowan County","KY"
"Cracker Barrel","way",669491396,29.8059,-94.9802,"48201","48201","Harris County","TX"
"Cracker Barrel","way",670633889,35.1599,-79.419,"37125","37125","Moore County","NC"
"Cracker Barrel","way",670764978,36.8798,-87.7356,"21221","21221","Trigg County","KY"
"Cracker Barrel","way",672388359,32.6857,-97.4541,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",672504962,35.1107,-92.4319,"05045","05045","Faulkner County","AR"
"Cracker Barrel","way",673426316,35.0833,-78.9545,"37051","37051","Cumberland County","NC"
"Cracker Barrel","way",674679606,36.1291,-86.9014,"47037","47037","Davidson County","TN"
"Cracker Barrel","way",677069283,41.5794,-83.6815,"39095","39095","Lucas County","OH"
"Cracker Barrel","way",677358750,33.4604,-94.0812,"48037","48037","Bowie County","TX"
"Cracker Barrel","way",677522046,32.8783,-80.7188,"45029","45029","Colleton County","SC"
"Cracker Barrel","way",677912763,33.6552,-84.0066,"13247","13247","Rockdale County","GA"
"Cracker Barrel","way",679138149,33.439,-86.7284,"01073","01073","Jefferson County","AL"
"Cracker Barrel","way",681453834,42.6807,-84.4337,"26065","26065","Ingham County","MI"
"Cracker Barrel","way",683464149,47.7013,-116.807,"16055","16055","Kootenai County","ID"
"Cracker Barrel","way",684974237,32.9671,-97.0359,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",686352733,35.0843,-85.0705,"47065","47065","Hamilton County","TN"
"Cracker Barrel","way",688521120,38.7193,-75.1176,"10005","10005","Sussex County","DE"
"Cracker Barrel","way",696409001,36.201,-81.6605,"37189","37189","Watauga County","NC"
"Cracker Barrel","way",700876007,40.8817,-81.4332,"39151","39151","Stark County","OH"
"Cracker Barrel","way",701929068,38.9799,-77.4328,"51107","51107","Loudoun County","VA"
"Cracker Barrel","way",703422686,38.7339,-89.915,"17119","17119","Madison County","IL"
"Cracker Barrel","way",713703656,32.676,-97.1503,"48439","48439","Tarrant County","TX"
"Cracker Barrel","way",720665691,37.0676,-84.6207,"21199","21199","Pulaski County","KY"
"Cracker Barrel","way",721227263,37.3563,-77.4071,"51041","51041","Chesterfield County","VA"
"Cracker Barrel","way",724476183,39.4318,-87.4108,"18167","18167","Vigo County","IN"
"Cracker Barrel","way",727463798,35.0823,-81.7086,"45021","45021","Cherokee County","SC"
"Cracker Barrel","way",727463799,35.0824,-81.7085,"45021","45021","Cherokee County","SC"
"Cracker Barrel","way",737762400,35.1179,-106.702,"35001","35001","Bernalillo County","NM"
"Cracker Barrel","way",741760929,37.0773,-88.6867,"21145","21145","McCracken County","KY"
"Cracker Barrel","way",744513189,39.8761,-83.0524,"39049","39049","Franklin County","OH"
"Cracker Barrel","way",746023899,36.5052,-82.4327,"47163","47163","Sullivan County","TN"
"Cracker Barrel","way",747123898,30.1891,-85.6524,"12005","12005","Bay County","FL"
"Cracker Barrel","way",750499497,31.0723,-97.6639,"48027","48027","Bell County","TX"
"Cracker Barrel","way",753944342,30.842,-83.3233,"13185","13185","Lowndes County","GA"
"Cracker Barrel","way",754146851,42.992,-82.4546,"26147","26147","St. Clair County","MI"
"Cracker Barrel","way",760877871,31.6033,-97.1085,"48309","48309","McLennan County","TX"
"Cracker Barrel","way",760887421,31.0898,-97.3855,"48027","48027","Bell County","TX"
"Cracker Barrel","way",768977112,43.0643,-83.764,"26049","26049","Genesee County","MI"
"Cracker Barrel","way",770068398,38.7994,-121.208,"06061","06061","Placer County","CA"
"Cracker Barrel","way",770719141,36.4831,-80.6144,"37171","37171","Surry County","NC"
"Cracker Barrel","way",777144207,36.077,-80.1096,"37067","37067","Forsyth County","NC"
"Cracker Barrel","way",794153701,38.8257,-94.519,"29037","29037","Cass County","MO"
"Cracker Barrel","way",796311223,36.9497,-81.0568,"51197","51197","Wythe County","VA"
"Cracker Barrel","way",800128295,43.1791,-76.1154,"36067","36067","Onondaga County","NY"
"Cracker Barrel","way",803452935,33.3368,-86.7823,"01117","01117","Shelby County","AL"
"Cracker Barrel","way",804855064,36.0708,-89.3979,"47045","47045","Dyer County","TN"
"Cracker Barrel","way",807671042,33.1442,-86.75,"01117","01117","Shelby County","AL"
"Cracker Barrel","way",813517593,34.7852,-77.3993,"37133","37133","Onslow County","NC"
"Cracker Barrel","way",820246458,36.1774,-94.1867,"05143","05143","Washington County","AR"
"Cracker Barrel","way",826299177,35.222,-89.7408,"47157","47157","Shelby County","TN"
"Cracker Barrel","way",827886115,35.5095,-78.3123,"37101","37101","Johnston County","NC"
"Cracker Barrel","way",832447156,35.045,-85.1549,"47065","47065","Hamilton County","TN"
"Cracker Barrel","way",834100991,34.7582,-85.0009,"13313","13313","Whitfield County","GA"
"Cracker Barrel","way",834828298,35.4628,-80.5871,"37025","37025","Cabarrus County","NC"
"Cracker Barrel","way",842254961,33.6368,-112.241,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",842677684,42.552,-83.7946,"26093","26093","Livingston County","MI"
"Cracker Barrel","way",849531410,35.2398,-80.9182,"37119","37119","Mecklenburg County","NC"
"Cracker Barrel","way",851976106,36.816,-76.0674,"51810","51810","Virginia Beach city","VA"
"Cracker Barrel","way",861143292,32.4888,-86.4112,"01051","01051","Elmore County","AL"
"Cracker Barrel","way",862782180,35.9992,-85.0446,"47035","47035","Cumberland County","TN"
"Cracker Barrel","way",863638550,33.3823,-111.72,"04013","04013","Maricopa County","AZ"
"Cracker Barrel","way",883994502,37.7111,-85.8311,"21093","21093","Hardin County","KY"
"Cracker Barrel","way",885956115,32.5311,-84.971,"13215","13215","Muscogee County","GA"
"Cracker Barrel","way",887947075,40.0768,-86.906,"18107","18107","Montgomery County","IN"
"Cracker Barrel","way",896341244,32.449,-93.8688,"22017","22017","Caddo Parish","LA"
"Cracker Barrel","way",897247570,39.9473,-86.3519,"18011","18011","Boone County","IN"
"Cracker Barrel","way",903252952,35.1645,-90.1772,"05035","05035","Crittenden County","AR"
"Cracker Barrel","way",915311163,42.9509,-78.6959,"36029","36029","Erie County","NY"
"Cracker Barrel","way",917224800,35.9725,-86.5741,"47149","47149","Rutherford County","TN"
"Cracker Barrel","way",918503005,34.7812,-92.218,"05119","05119","Pulaski County","AR"
"Cracker Barrel","way",929107628,32.2898,-106.788,"35013","35013","Doña Ana County","NM"
"Cracker Barrel","way",931222434,36.1399,-83.2771,"47063","47063","Hamblen County","TN"
"Cracker Barrel","way",934181618,32.3703,-88.6708,"28075","28075","Lauderdale County","MS"
"Cracker Barrel","way",934458919,35.986,-83.6051,"47155","47155","Sevier County","TN"
"Cracker Barrel","way",935150162,39.6369,-75.8043,"24015","24015","Cecil County","MD"
"Cracker Barrel","way",948846084,33.4298,-84.1822,"13151","13151","Henry County","GA"
"Cracker Barrel","way",956795648,40.0297,-74.8157,"34005","34005","Burlington County","NJ"
"Cracker Barrel","way",957042334,35.8248,-84.2721,"47105","47105","Loudon County","TN"
"Cracker Barrel","way",960917364,35.5018,-86.0883,"47031","47031","Coffee County","TN"
"Cracker Barrel","way",963002680,32.507,-92.1614,"22073","22073","Ouachita Parish","LA"
"Cracker Barrel","way",964674789,33.5789,-84.3427,"13063","13063","Clayton County","GA"
"Cracker Barrel","way",965496302,32.4475,-83.7529,"13153","13153","Houston County","GA"
"Cracker Barrel","way",968239557,37.6742,-97.4263,"20173","20173","Sedgwick County","KS"
"Cracker Barrel","way",970045730,36.769,-88.6426,"21083","21083","Graves County","KY"
"Cracker Barrel","way",970153221,32.9038,-83.6897,"13021","13021","Bibb County","GA"
"Cracker Barrel","way",972379800,34.1344,-117.392,"06071","06071","San Bernardino County","CA"
"Cracker Barrel","way",975075435,33.7746,-84.6059,"13097","13097","Douglas County","GA"
"Cracker Barrel","way",980729470,27.8495,-82.3495,"12057","12057","Hillsborough County","FL"
"Cracker Barrel","way",981710882,33.6875,-85.1541,"13045","13045","Carroll County","GA"
"Cracker Barrel","way",989796583,39.8703,-75.3207,"42045","42045","Delaware County","PA"
"Cracker Barrel","way",992871781,34.0328,-84.575,"13067","13067","Cobb County","GA"
"Cracker Barrel","way",996163567,36.1696,-86.5145,"47189","47189","Wilson County","TN"
"Cracker Barrel","way",999117446,33.8807,-84.0108,"13135","13135","Gwinnett County","GA"
"Cracker Barrel","way",1001237263,31.1941,-82.3189,"13299","13299","Ware County","GA"
"Cracker Barrel","way",1004043446,29.9796,-95.7155,"48201","48201","Harris County","TX"
"Cracker Barrel","way",1009396229,34.4619,-117.354,"06071","06071","San Bernardino County","CA"
"Cracker Barrel","way",1009673246,34.4485,-86.899,"01103","01103","Morgan County","AL"
"Cracker Barrel","way",1016823309,40.1369,-74.9635,"42017","42017","Bucks County","PA"
"Cracker Barrel","way",1017425425,30.4443,-90.1284,"22103","22103","St. Tammany Parish","LA"
"Cracker Barrel","way",1032454004,30.5028,-90.5,"22105","22105","Tangipahoa Parish","LA"
"Cracker Barrel","way",1044294112,36.3207,-86.6005,"47165","47165","Sumner County","TN"
"Cracker Barrel","way",1051637108,36.2182,-86.6967,"47037","47037","Davidson County","TN"
"Cracker Barrel","way",1061569246,36.4673,-86.6789,"47147","47147","Robertson County","TN"
"Cracker Barrel","way",1075228738,36.0217,-87.337,"47043","47043","Dickson County","TN"
"Cracker Barrel","way",1076751823,36.2397,-115.111,"32003","32003","Clark County","NV"
"Cracker Barrel","way",1083909565,30.8064,-88.105,"01097","01097","Mobile County","AL"
"Cracker Barrel","way",1103361772,33.7966,-78.7436,"45051","45051","Horry County","SC"
"Cracker Barrel","way",1113520769,40.4811,-85.5473,"18053","18053","Grant County","IN"
"Cracker Barrel","way",1122086859,34.3166,-88.6973,"28081","28081","Lee County","MS"
"Cracker Barrel","way",1124293315,30.2133,-93.3267,"22019","22019","Calcasieu Parish","LA"
"Cracker Barrel","way",1156059723,34.2539,-84.4697,"13057","13057","Cherokee County","GA"
"Cracker Barrel","way",1158170527,26.6837,-81.7969,"12071","12071","Lee County","FL"
"Cracker Barrel","way",1158702965,34.1879,-93.0725,"05019","05019","Clark County","AR"
"Cracker Barrel","way",1186510240,38.0632,-78.9403,"51820","51820","Waynesboro city","VA"
"Cracker Barrel","way",1190937843,38.9599,-85.8461,"18071","18071","Jackson County","IN"
"Cracker Barrel","way",1201187971,31.959,-83.7534,"13081","13081","Crisp County","GA"
"Cracker Barrel","way",1202843737,31.4605,-97.1723,"48309","48309","McLennan County","TX"
"Cracker Barrel","way",1220951907,36.3745,-82.426,"47179","47179","Washington County","TN"
"Cracker Barrel","way",1225058587,35.6422,-86.9005,"47119","47119","Maury County","TN"
"Cracker Barrel","way",1233166865,38.0646,-85.697,"21029","21029","Bullitt County","KY"
"Cracker Barrel","way",1237457612,31.6883,-106.267,"48141","48141","El Paso County","TX"
"Cracker Barrel","way",1262370631,38.1718,-84.8117,"21073","21073","Franklin County","KY"
"Cracker Barrel","way",1263449766,36.6665,-86.5577,"21213","21213","Simpson County","KY"
"Cracker Barrel","way",1266598367,32.8999,-96.4583,"48397","48397","Rockwall County","TX"
"Cracker Barrel","way",1271342939,35.9059,-84.5923,"47145","47145","Roane County","TN"
"Cracker Barrel","way",1288140372,34.5765,-112.364,"04025","04025","Yavapai County","AZ"
"Cracker Barrel","way",1299539412,36.6208,-88.3144,"21035","21035","Calloway County","KY"
"Cracker Barrel","way",1304996657,40.0559,-85.6512,"18095","18095","Madison County","IN"
"Cracker Barrel","way",1324166246,37.7987,-85.4327,"21179","21179","Nelson County","KY"
"Cracker Barrel","way",1344868594,33.0196,-97.2808,"48121","48121","Denton County","TX"
"Cracker Barrel","way",1374562415,40.1334,-88.1995,"17019","17019","Champaign County","IL"
"Cracker Barrel","way",1391062671,36.7162,-81.935,"51191","51191","Washington County","VA"
"Cracker Barrel","way",1421403756,30.3678,-87.6844,"01003","01003","Baldwin County","AL"
"Cracker Barrel","way",1474769893,31.8553,-86.6364,"01013","01013","Butler County","AL"
"Cracker Barrel","way",1517282015,33.2198,-96.8633,"48121","48121","Denton County","TX"
"Cracker Barrel","way",1525833934,39.9078,-77.6489,"42055","42055","Franklin County","PA"
"Cracker Barrel","relation",7374720,43.0729,-77.626,"36055","36055","Monroe County","NY"
"Cracker Barrel","relation",9046004,35.4452,-82.5377,"37021","37021","Buncombe County","NC"
"Cracker Barrel","relation",14911541,36.0017,-83.7786,"47093","47093","Knox County","TN"
