"st","part","status","x","y"
"TX",485,"retained",408.3,426.9
"TX",485,"retained",408.4,426.9
"TX",485,"retained",408.6,427
"TX",485,"retained",408.7,427
"TX",485,"retained",408.8,427
"TX",485,"retained",408.9,427
"TX",485,"retained",408.9,427.3
"TX",485,"retained",409,427.4
"TX",485,"retained",409.1,427.4
"TX",485,"retained",409.2,427.3
"TX",485,"retained",409.3,427.3
"TX",485,"retained",409.4,427.3
"TX",485,"retained",409.4,427.2
"TX",485,"retained",409.5,427.2
"TX",485,"retained",409.5,427.3
"TX",485,"retained",409.2,427.5
"TX",485,"retained",409.2,427.6
"TX",485,"retained",409.3,427.6
"TX",485,"retained",409.3,427.7
"TX",485,"retained",409.5,427.4
"TX",485,"retained",409.5,427.3
"TX",485,"retained",409.6,427.3
"TX",485,"retained",409.5,427.5
"TX",485,"retained",409.6,427.5
"TX",485,"retained",404.8,443.2
"TX",486,"retained",411.8,469.4
"TX",486,"retained",408.3,463.3
"TX",486,"retained",415.3,450.9
"TX",486,"retained",421.5,449.6
"TX",486,"retained",421.5,450.1
"TX",486,"retained",421.5,450.6
"TX",486,"retained",421.5,451
"TX",486,"retained",421.5,451.4
"TX",486,"retained",421.5,451.6
"TX",486,"retained",421.5,451.9
"TX",486,"retained",421.5,452.5
"TX",486,"retained",421.5,453.1
"TX",486,"retained",421.6,453.1
"TX",486,"retained",421.8,453.3
"TX",486,"retained",421.9,453.3
"TX",486,"retained",422,453.6
"TX",486,"retained",422.1,453.6
"TX",486,"retained",422.1,453.7
"TX",486,"retained",422.2,453.8
"TX",486,"retained",422.2,453.9
"TX",486,"retained",422.3,453.9
"TX",486,"retained",422.3,454
"TX",486,"retained",422.3,454.1
"TX",486,"retained",422.4,454.2
"TX",486,"retained",422.5,454.1
"TX",486,"retained",422.6,454.2
"TX",486,"retained",422.6,454.3
"TX",486,"retained",422.7,454.3
"TX",486,"retained",422.8,454.3
"TX",486,"retained",422.9,454.3
"TX",486,"retained",423,454.3
"TX",486,"retained",423,454.4
"TX",486,"retained",422.9,454.4
"TX",486,"retained",422.9,454.5
"TX",486,"retained",422.9,454.6
"TX",486,"retained",422.9,454.5
"TX",486,"retained",423,454.5
"TX",486,"retained",422.9,454.5
"TX",486,"retained",422.9,454.6
"TX",486,"retained",423,454.6
"TX",486,"retained",423.1,454.6
"TX",486,"retained",423.1,454.5
"TX",486,"retained",423.1,454.6
"TX",486,"retained",423.1,454.5
"TX",486,"retained",423.2,454.5
"TX",486,"retained",423.2,454.6
"TX",486,"retained",423.2,454.5
"TX",486,"retained",423.3,454.5
"TX",486,"retained",423.2,454.8
"TX",486,"retained",423.3,454.8
"TX",486,"retained",423.5,455.1
"TX",486,"retained",423.5,455.2
"TX",486,"retained",423.6,455.2
"TX",486,"retained",423.6,455.3
"TX",486,"retained",423.5,455.3
"TX",486,"retained",424.2,456.1
"TX",486,"retained",424.2,456.7
"TX",486,"retained",424.2,456.8
"TX",486,"retained",424.4,457
"TX",486,"retained",424.5,457.1
"TX",486,"retained",424.2,457.6
"TX",486,"retained",424.2,457.7
"TX",486,"retained",424.3,457.7
"TX",486,"retained",424.3,457.8
"TX",486,"retained",424.2,457.8
"TX",486,"retained",424.2,457.9
"TX",486,"retained",424.2,458
"TX",486,"retained",424.3,458
"TX",486,"retained",424.2,458
"TX",486,"retained",424.2,458.1
"TX",486,"retained",424.2,458.2
"TX",486,"retained",424.2,458.3
"TX",486,"retained",424.2,458.2
"TX",486,"retained",424.1,458.4
"TX",486,"retained",424.1,458.6
"TX",486,"retained",424.1,458.7
"TX",486,"retained",424.2,458.7
"TX",486,"retained",424.2,458.8
"TX",486,"retained",424.2,458.9
"TX",486,"retained",424.2,459
"TX",486,"retained",424.3,458.9
"TX",486,"retained",424.4,459.2
"TX",486,"retained",424.4,459.3
"TX",486,"retained",424.5,459.3
"TX",486,"retained",424.5,459.4
"TX",486,"retained",424.6,459.4
"TX",486,"retained",425,459.4
"TX",486,"retained",425.1,459.4
"TX",486,"retained",425.1,459.5
"TX",486,"retained",425.2,459.6
"TX",486,"retained",425.1,459.6
"TX",486,"retained",425.2,459.6
"TX",486,"retained",425.5,459.6
"TX",486,"retained",425.5,459.7
"TX",486,"retained",425.1,460.2
"TX",486,"retained",425.6,460.9
"TX",486,"retained",425.9,461.1
"TX",486,"retained",426,461.1
"TX",486,"retained",426,461.3
"TX",486,"retained",426.1,461.4
"TX",486,"retained",426.1,461.5
"TX",486,"retained",426,461.5
"TX",486,"retained",426,461.6
"TX",486,"retained",426.1,461.6
"TX",486,"retained",426.2,461.6
"TX",486,"retained",426.3,461.5
"TX",486,"retained",426.4,461.5
"TX",486,"retained",426.4,461.6
"TX",486,"retained",426.3,461.6
"TX",486,"retained",426.3,461.7
"TX",486,"retained",426.2,461.7
"TX",486,"retained",426.1,461.7
"TX",486,"retained",426.1,461.8
"TX",486,"retained",426.1,461.9
"TX",486,"retained",426,462
"TX",486,"retained",426.1,462.5
"TX",486,"retained",426.1,462.6
"TX",486,"retained",426.4,462.8
"TX",486,"retained",427,463.4
"TX",486,"retained",426.9,464.1
"TX",486,"retained",427,464.3
"TX",486,"retained",427.3,464
"TX",486,"retained",427.4,464
"TX",486,"retained",427.5,464
"TX",486,"retained",427.6,464
"TX",486,"retained",427.7,464
"TX",486,"retained",427.7,464.1
"TX",486,"retained",427.6,464.2
"TX",486,"retained",427.6,464.3
"TX",486,"retained",427.6,464.4
"TX",486,"retained",427.5,464.4
"TX",486,"retained",427.5,464.5
"TX",486,"retained",427.5,464.6
"TX",486,"retained",427.5,464.7
"TX",486,"retained",427.6,464.7
"TX",486,"retained",427.3,465.2
"TX",486,"retained",427.3,465.3
"TX",486,"retained",427.4,465.3
"TX",486,"retained",427.5,465.3
"TX",486,"retained",427.5,465.4
"TX",486,"retained",427.5,465.5
"TX",486,"retained",427.6,465.5
"TX",486,"retained",427.7,465.5
"TX",486,"retained",427.8,465.5
"TX",486,"retained",427.8,465.6
"TX",486,"retained",427.9,465.6
"TX",486,"retained",428,466
"TX",486,"retained",427.4,466.9
"TX",486,"retained",427.8,467.3
"TX",486,"retained",427.8,467.4
"TX",486,"retained",427.7,467.5
"TX",486,"retained",427.7,467.6
"TX",486,"retained",427.6,467.6
"TX",486,"retained",427.7,467.5
"TX",486,"retained",427.6,467.5
"TX",486,"retained",427.5,467.6
"TX",486,"retained",427.5,467.7
"TX",486,"retained",427.5,467.8
"TX",486,"retained",427.6,467.9
"TX",486,"retained",427.5,467.9
"TX",486,"retained",427.4,467.9
"TX",486,"retained",427.4,468
"TX",486,"retained",427.3,468
"TX",486,"retained",427.3,468.1
"TX",486,"retained",427.3,468.2
"TX",486,"retained",427.4,468.2
"TX",486,"retained",427.4,468.3
"TX",486,"retained",427.5,468.3
"TX",486,"retained",427.5,468.4
"TX",486,"retained",427.5,468.5
"TX",486,"retained",427.4,468.6
"TX",486,"retained",427.4,468.7
"TX",486,"retained",427.5,468.7
"TX",486,"retained",427.6,468.8
"TX",486,"retained",427.5,468.8
"TX",486,"retained",427.5,468.9
"TX",486,"retained",427.4,469
"TX",486,"retained",427.2,469.2
"TX",486,"retained",427.2,469.3
"TX",486,"retained",427,469.7
"TX",486,"retained",427,469.8
"TX",486,"retained",426.9,469.8
"TX",486,"retained",426.9,469.9
"TX",486,"retained",427,469.9
"TX",486,"retained",427,470
"TX",486,"retained",426.9,470
"TX",486,"retained",426.9,470.1
"TX",486,"retained",427,470.1
"TX",486,"retained",427,470.2
"TX",486,"retained",426.9,470.2
"TX",486,"retained",426.9,470.3
"TX",486,"retained",426.9,470.4
"TX",486,"retained",426.9,470.5
"TX",486,"retained",426.6,470.8
"TX",486,"retained",411.8,469.4
"TX",487,"retained",345.3,495.3
"TX",487,"retained",345.1,494.9
"TX",487,"retained",344.8,494.8
"TX",487,"retained",344.5,493.8
"TX",487,"retained",344.1,493.8
"TX",487,"retained",343.8,491.1
"TX",487,"retained",343.1,490.6
"TX",487,"retained",342.4,489.1
"TX",487,"retained",341.5,488.6
"TX",487,"retained",341.4,488.2
"TX",487,"retained",340.1,487.4
"TX",487,"retained",339.5,486.1
"TX",487,"retained",338.4,485.8
"TX",487,"retained",338.2,485.3
"TX",487,"retained",337.2,484.9
"TX",487,"retained",336.8,483.5
"TX",487,"retained",336,483.3
"TX",487,"retained",335.9,482.6
"TX",487,"retained",335.1,481.4
"TX",487,"retained",334.1,481.7
"TX",487,"retained",333.8,481.2
"TX",487,"retained",332.9,481.7
"TX",487,"retained",337.6,474.6
"TX",487,"retained",349.8,472.9
"TX",487,"retained",352.2,490.5
"TX",487,"retained",345.3,495.3
"TX",488,"retained",407,479.8
"TX",488,"retained",396,480.6
"TX",488,"retained",392.2,474.8
"TX",488,"retained",397.4,461.8
"TX",488,"retained",408.3,463.3
"TX",488,"retained",411.8,469.4
"TX",488,"retained",407,479.8
"TX",489,"retained",350.1,439.1
"TX",489,"retained",352.3,451
"TX",489,"retained",347.6,456.2
"TX",489,"retained",336.8,455.5
"TX",489,"retained",333,443.7
"TX",489,"retained",337.5,438.3
"TX",489,"retained",350.1,439.1
"TX",490,"retained",363.5,528.8
"TX",490,"retained",362.4,528.3
"TX",490,"retained",362,528
"TX",490,"retained",361.5,528.2
"TX",490,"retained",361.1,527.8
"TX",490,"retained",361.4,527.2
"TX",490,"retained",360.9,526.5
"TX",490,"retained",360.5,526.3
"TX",490,"retained",360.4,525.2
"TX",490,"retained",360.2,524.7
"TX",490,"retained",360.1,523.8
"TX",490,"retained",359.7,523.5
"TX",490,"retained",359.4,522.1
"TX",490,"retained",358.7,521.6
"TX",490,"retained",358.6,521.1
"TX",490,"retained",358,520.8
"TX",490,"retained",358.1,520.4
"TX",490,"retained",357.3,519.7
"TX",490,"retained",357.5,518.9
"TX",490,"retained",357.5,518
"TX",490,"retained",357.7,517.6
"TX",490,"retained",357.5,516.6
"TX",490,"retained",356.8,516.3
"TX",490,"retained",356.8,515.4
"TX",490,"retained",357.2,513.5
"TX",490,"retained",356.6,513.2
"TX",490,"retained",356.8,512.4
"TX",490,"retained",356.5,511.8
"TX",490,"retained",355.7,511.3
"TX",490,"retained",355.3,511.5
"TX",490,"retained",355,511
"TX",490,"retained",354.3,510.9
"TX",490,"retained",353.8,510
"TX",490,"retained",353.6,509.9
"TX",490,"retained",366.1,503.8
"TX",490,"retained",372.9,516.9
"TX",490,"retained",363.5,528.8
"TX",491,"retained",338.1,390.3
"TX",491,"retained",338.5,390.4
"TX",491,"retained",338.8,390.4
"TX",491,"retained",339.1,390.4
"TX",491,"retained",339.7,390.4
"TX",491,"retained",340.1,390.5
"TX",491,"retained",340.8,390.5
"TX",491,"retained",341.2,390.5
"TX",491,"retained",341.3,390.5
"TX",491,"retained",341.8,390.6
"TX",491,"retained",342.1,390.6
"TX",491,"retained",343.2,390.6
"TX",491,"retained",343.4,390.6
"TX",491,"retained",343.9,390.7
"TX",491,"retained",344.1,390.7
"TX",491,"retained",344.6,390.7
"TX",491,"retained",345.5,390.7
"TX",491,"retained",346.8,390.8
"TX",491,"retained",346.9,390.8
"TX",491,"retained",347.3,390.8
"TX",491,"retained",347.8,390.9
"TX",491,"retained",348.4,390.9
"TX",491,"retained",349.6,391
"TX",491,"retained",350.1,391
"TX",491,"retained",350.3,391
"TX",491,"retained",350.7,391
"TX",491,"retained",351.9,391.1
"TX",491,"retained",352.5,391.1
"TX",491,"retained",353,391.1
"TX",491,"retained",353.3,391.1
"TX",491,"retained",353.7,391.2
"TX",491,"retained",354.1,391.2
"TX",491,"retained",354.2,391.2
"TX",491,"retained",354.8,391.2
"TX",491,"retained",355.3,391.2
"TX",491,"retained",356,391.3
"TX",491,"retained",355.9,392.1
"TX",491,"retained",355.9,393
"TX",491,"retained",355.9,393.9
"TX",491,"retained",355.8,394.5
"TX",491,"retained",355.8,395.3
"TX",491,"retained",355.8,396.3
"TX",491,"retained",355.7,397.1
"TX",491,"retained",355.7,397.6
"TX",491,"retained",355.7,397.8
"TX",491,"retained",355.6,400
"TX",491,"retained",355.6,400.6
"TX",491,"retained",355.5,401.5
"TX",491,"retained",355.5,402.4
"TX",491,"retained",355.5,402.7
"TX",491,"retained",355.4,403.9
"TX",491,"retained",355.4,404.6
"TX",491,"retained",355.4,404.7
"TX",491,"retained",355.4,405.3
"TX",491,"retained",355.4,405.6
"TX",491,"retained",355.4,405.8
"TX",491,"retained",355.4,405.9
"TX",491,"retained",355.3,406.7
"TX",491,"retained",355.3,407.5
"TX",491,"retained",355.3,407.6
"TX",491,"retained",355.3,407.8
"TX",491,"retained",338.1,406
"TX",491,"retained",338.1,390.3
"TX",492,"retained",351,422.8
"TX",492,"retained",355.7,417.6
"TX",492,"retained",356.2,418
"TX",492,"retained",356.3,418
"TX",492,"retained",356.3,418.1
"TX",492,"retained",356.3,418.2
"TX",492,"retained",356.6,418.4
"TX",492,"retained",356.7,418.5
"TX",492,"retained",356.9,418.6
"TX",492,"retained",356.9,418.7
"TX",492,"retained",356.9,418.8
"TX",492,"retained",357,418.9
"TX",492,"retained",358.2,420.2
"TX",492,"retained",359.4,420.2
"TX",492,"retained",359.4,420.1
"TX",492,"retained",359.5,419.8
"TX",492,"retained",359.5,419.7
"TX",492,"retained",360.5,420
"TX",492,"retained",360.6,420.1
"TX",492,"retained",361.3,420.4
"TX",492,"retained",361.9,419.3
"TX",492,"retained",362,419.4
"TX",492,"retained",362.4,420
"TX",492,"retained",363,420.4
"TX",492,"retained",363,420.5
"TX",492,"retained",363.1,420.5
"TX",492,"retained",363.1,420.4
"TX",492,"retained",363.5,420.9
"TX",492,"retained",363.5,421
"TX",492,"retained",363.5,421.3
"TX",492,"retained",363.5,421.4
"TX",492,"retained",363.5,421.5
"TX",492,"retained",363.6,422
"TX",492,"retained",363.7,422.7
"TX",492,"retained",364.5,422.9
"TX",492,"retained",364.8,422.8
"TX",492,"retained",364.9,422.7
"TX",492,"retained",365.5,422.8
"TX",492,"retained",365.6,422.9
"TX",492,"retained",366.2,422.7
"TX",492,"retained",366.3,422.8
"TX",492,"retained",366.6,423.1
"TX",492,"retained",366.7,423.2
"TX",492,"retained",367.4,423.6
"TX",492,"retained",367.4,423.5
"TX",492,"retained",367.5,423.6
"TX",492,"retained",368.5,424.1
"TX",492,"retained",368.6,424.1
"TX",492,"retained",370,423.6
"TX",492,"retained",370.1,423.7
"TX",492,"retained",370.2,423.6
"TX",492,"retained",370.9,424.4
"TX",492,"retained",371,424.4
"TX",492,"retained",371,424.5
"TX",492,"retained",371.1,424.5
"TX",492,"retained",371.1,424.6
"TX",492,"retained",371.2,424.7
"TX",492,"retained",371.3,424.8
"TX",492,"retained",371.4,424.8
"TX",492,"retained",371.4,424.9
"TX",492,"retained",371.5,424.9
"TX",492,"retained",371.5,425
"TX",492,"retained",371.6,424.9
"TX",492,"retained",371.7,424.9
"TX",492,"retained",371.7,424.8
"TX",492,"retained",371.8,424.8
"TX",492,"retained",371.9,424.8
"TX",492,"retained",371.9,424.7
"TX",492,"retained",372,424.6
"TX",492,"retained",372.1,424.6
"TX",492,"retained",372.1,424.7
"TX",492,"retained",372.2,424.7
"TX",492,"retained",372.3,424.7
"TX",492,"retained",372.3,424.6
"TX",492,"retained",372.3,424.5
"TX",492,"retained",372.4,424.5
"TX",492,"retained",372.5,424.4
"TX",492,"retained",372.5,424.3
"TX",492,"retained",372.6,424.1
"TX",492,"retained",367.8,436.3
"TX",492,"retained",352.7,435.8
"TX",492,"retained",351,422.8
"TX",493,"retained",360.7,470.5
"TX",493,"retained",368.9,482.6
"TX",493,"retained",360.6,491.6
"TX",493,"retained",352.2,490.5
"TX",493,"retained",349.8,472.9
"TX",493,"retained",351.8,470.9
"TX",493,"retained",360.7,470.5
"TX",494,"retained",351.8,470.9
"TX",494,"retained",349.8,472.9
"TX",494,"retained",337.6,474.6
"TX",494,"retained",331.3,461.9
"TX",494,"retained",336.8,455.5
"TX",494,"retained",347.6,456.2
"TX",494,"retained",351.8,470.9
"TX",495,"retained",337.7,421.3
"TX",495,"retained",335.5,408.7
"TX",495,"retained",338.1,406
"TX",495,"retained",355.3,407.8
"TX",495,"retained",355.3,407.9
"TX",495,"retained",355.3,408.2
"TX",495,"retained",355.3,408.4
"TX",495,"retained",355.3,408.5
"TX",495,"retained",355.3,408.6
"TX",495,"retained",355.2,408.7
"TX",495,"retained",355.1,410.9
"TX",495,"retained",355.1,412.6
"TX",495,"retained",355.1,413
"TX",495,"retained",355,414.8
"TX",495,"retained",355,415.1
"TX",495,"retained",355,415.6
"TX",495,"retained",355,416
"TX",495,"retained",355,416.3
"TX",495,"retained",354.9,416.7
"TX",495,"retained",354.9,417.1
"TX",495,"retained",354.9,417.4
"TX",495,"retained",354.9,417.5
"TX",495,"retained",354.9,417.6
"TX",495,"retained",355,417.6
"TX",495,"retained",355.4,417.4
"TX",495,"retained",355.7,417.6
"TX",495,"retained",351,422.8
"TX",495,"retained",337.7,421.3
"TX",496,"retained",322.2,462.3
"TX",496,"retained",331.3,461.9
"TX",496,"retained",337.6,474.6
"TX",496,"retained",332.9,481.7
"TX",496,"retained",332.8,481.7
"TX",496,"retained",332.1,481.6
"TX",496,"retained",331.2,481.2
"TX",496,"retained",329.2,481
"TX",496,"retained",328.9,480.7
"TX",496,"retained",328.1,481
"TX",496,"retained",327.4,480.9
"TX",496,"retained",326.5,480
"TX",496,"retained",326.1,480.1
"TX",496,"retained",325.2,479.6
"TX",496,"retained",324.7,479.7
"TX",496,"retained",323.9,481
"TX",496,"retained",323.7,480.9
"TX",496,"retained",316.7,468.6
"TX",496,"retained",322.2,462.3
"TX",497,"retained",380.1,490
"TX",497,"retained",375,482.6
"TX",497,"retained",381.1,473.9
"TX",497,"retained",392.2,474.8
"TX",497,"retained",396,480.6
"TX",497,"retained",393.3,487.8
"TX",497,"retained",380.1,490
"TX",498,"outline",419.2,431.9
"TX",498,"outline",419.1,432
"TX",498,"outline",419.1,432.1
"TX",498,"outline",418.9,432.1
"TX",498,"outline",418.8,432
"TX",498,"outline",418.8,431.9
"TX",498,"outline",418.7,431.6
"TX",498,"outline",418.7,431.7
"TX",498,"outline",418.6,431.8
"TX",498,"outline",418.6,431.9
"TX",498,"outline",418.6,432
"TX",498,"outline",418.4,432
"TX",498,"outline",418.4,431.9
"TX",498,"outline",418.5,431.7
"TX",498,"outline",418.3,431.7
"TX",498,"outline",418.2,431.8
"TX",498,"outline",418.2,431.9
"TX",498,"outline",418.2,432.1
"TX",498,"outline",418.1,432.1
"TX",498,"outline",418,432.2
"TX",498,"outline",418,432.1
"TX",498,"outline",417.9,432.1
"TX",498,"outline",417.9,432
"TX",498,"outline",417.7,431.9
"TX",498,"outline",417.7,432
"TX",498,"outline",417.7,432.2
"TX",498,"outline",417.6,432.2
"TX",498,"outline",417.5,432.2
"TX",498,"outline",417.4,432.2
"TX",498,"outline",417.3,432.2
"TX",498,"outline",417.1,432
"TX",498,"outline",417.3,431.7
"TX",498,"outline",417.2,431.8
"TX",498,"outline",417.1,431.9
"TX",498,"outline",417,431.9
"TX",498,"outline",416.9,431.8
"TX",498,"outline",416.8,431.7
"TX",498,"outline",416.6,431.6
"TX",498,"outline",416.5,431.6
"TX",498,"outline",416.5,431.5
"TX",498,"outline",416.4,431.5
"TX",498,"outline",416.3,431.4
"TX",498,"outline",416.4,431.3
"TX",498,"outline",416.5,431.3
"TX",498,"outline",416.5,431.2
"TX",498,"outline",416.4,431.1
"TX",498,"outline",416.4,431
"TX",498,"outline",416.5,431
"TX",498,"outline",416.4,430.9
"TX",498,"outline",416.4,431
"TX",498,"outline",416.3,430.9
"TX",498,"outline",416.2,430.9
"TX",498,"outline",416.1,431
"TX",498,"outline",416.1,431.1
"TX",498,"outline",416,431.1
"TX",498,"outline",415.9,431.2
"TX",498,"outline",415.8,431.1
"TX",498,"outline",415.8,431
"TX",498,"outline",415.8,431.1
"TX",498,"outline",415.6,431.2
"TX",498,"outline",415.6,431.1
"TX",498,"outline",415.5,431.1
"TX",498,"outline",415.4,431.1
"TX",498,"outline",415.3,431.1
"TX",498,"outline",415.2,431.1
"TX",498,"outline",415.2,431
"TX",498,"outline",415.3,430.9
"TX",498,"outline",415.4,430.9
"TX",498,"outline",415.1,430.7
"TX",498,"outline",415.2,430.6
"TX",498,"outline",414.8,430.6
"TX",498,"outline",414.7,430.5
"TX",498,"outline",414.7,430.4
"TX",498,"outline",414.6,430.4
"TX",498,"outline",414.2,430.7
"TX",498,"outline",414.2,430.5
"TX",498,"outline",414.3,430.5
"TX",498,"outline",414.3,430.4
"TX",498,"outline",414.4,430.1
"TX",498,"outline",414.3,430.1
"TX",498,"outline",414.3,430.2
"TX",498,"outline",414.3,430.3
"TX",498,"outline",414.2,430.2
"TX",498,"outline",414.1,430.2
"TX",498,"outline",414,430.2
"TX",498,"outline",413.9,430.3
"TX",498,"outline",413.8,430.3
"TX",498,"outline",413.5,430.3
"TX",498,"outline",413.5,430.2
"TX",498,"outline",413.7,430.1
"TX",498,"outline",413.6,430.1
"TX",498,"outline",413.5,430.3
"TX",498,"outline",413.4,430.3
"TX",498,"outline",413.3,430.2
"TX",498,"outline",413.2,430.1
"TX",498,"outline",413.3,429.9
"TX",498,"outline",413.3,429.8
"TX",498,"outline",413.2,430
"TX",498,"outline",413.2,429.8
"TX",498,"outline",413.2,429.7
"TX",498,"outline",413.1,429.8
"TX",498,"outline",413,429.8
"TX",498,"outline",412.8,429.7
"TX",498,"outline",412.9,429.6
"TX",498,"outline",412.9,429.5
"TX",498,"outline",413,429.5
"TX",498,"outline",413,429.6
"TX",498,"outline",413.1,429.5
"TX",498,"outline",413.1,429.4
"TX",498,"outline",413,429.4
"TX",498,"outline",412.9,429.6
"TX",498,"outline",412.8,429.6
"TX",498,"outline",412.7,429.6
"TX",498,"outline",412.1,429.7
"TX",498,"outline",412,429.6
"TX",498,"outline",411.9,429.6
"TX",498,"outline",411.8,429.5
"TX",498,"outline",411.9,429.3
"TX",498,"outline",411.8,429.3
"TX",498,"outline",411.8,429.2
"TX",498,"outline",411.8,429.3
"TX",498,"outline",411.7,429.4
"TX",498,"outline",411.3,429.1
"TX",498,"outline",411.3,429
"TX",498,"outline",411.2,429
"TX",498,"outline",411.2,428.9
"TX",498,"outline",411.3,428.6
"TX",498,"outline",411.3,428.5
"TX",498,"outline",411.2,428.4
"TX",498,"outline",411.2,428.5
"TX",498,"outline",411.2,428.6
"TX",498,"outline",411.2,428.7
"TX",498,"outline",411.1,428.7
"TX",498,"outline",410.9,428.7
"TX",498,"outline",410.9,428.5
"TX",498,"outline",411,428.5
"TX",498,"outline",411,428.4
"TX",498,"outline",410.9,428.4
"TX",498,"outline",410.9,428.3
"TX",498,"outline",410.8,428.3
"TX",498,"outline",410.7,428
"TX",498,"outline",410,428
"TX",498,"outline",409.9,428
"TX",498,"outline",409.7,427.6
"TX",498,"outline",409.7,427.5
"TX",498,"outline",409.5,427.5
"TX",498,"outline",409.6,427.3
"TX",498,"outline",409.5,427.3
"TX",498,"outline",409.5,427.4
"TX",498,"outline",409.3,427.7
"TX",498,"outline",409.3,427.6
"TX",498,"outline",409.2,427.6
"TX",498,"outline",409.2,427.5
"TX",498,"outline",409.5,427.3
"TX",498,"outline",409.5,427.2
"TX",498,"outline",409.4,427.2
"TX",498,"outline",409.4,427.3
"TX",498,"outline",409.3,427.3
"TX",498,"outline",409.2,427.3
"TX",498,"outline",409.1,427.4
"TX",498,"outline",409,427.4
"TX",498,"outline",408.9,427.3
"TX",498,"outline",408.9,427
"TX",498,"outline",408.8,427
"TX",498,"outline",408.7,427
"TX",498,"outline",408.6,427
"TX",498,"outline",408.4,426.9
"TX",498,"outline",408.3,426.9
"TX",498,"outline",408.3,426.8
"TX",498,"outline",408.2,426.8
"TX",498,"outline",408.1,426.8
"TX",498,"outline",408.1,426.7
"TX",498,"outline",408,426.7
"TX",498,"outline",407.9,426.7
"TX",498,"outline",407.8,426.7
"TX",498,"outline",407.7,426.7
"TX",498,"outline",407.7,426.8
"TX",498,"outline",407.7,426.9
"TX",498,"outline",407.6,426.9
"TX",498,"outline",407.6,427
"TX",498,"outline",407.6,427.1
"TX",498,"outline",407.6,427.2
"TX",498,"outline",407.6,427.3
"TX",498,"outline",407.6,427.4
"TX",498,"outline",407.6,427.5
"TX",498,"outline",407.5,427.5
"TX",498,"outline",407.5,427.6
"TX",498,"outline",407.5,427.7
"TX",498,"outline",407.4,427.6
"TX",498,"outline",407.4,427.5
"TX",498,"outline",407.4,427.4
"TX",498,"outline",407.4,427.3
"TX",498,"outline",407.3,427.3
"TX",498,"outline",407.2,427.3
"TX",498,"outline",407.2,427.4
"TX",498,"outline",407.2,427.5
"TX",498,"outline",407.3,427.6
"TX",498,"outline",407.3,427.7
"TX",498,"outline",407.3,427.8
"TX",498,"outline",407.2,427.8
"TX",498,"outline",407.2,427.9
"TX",498,"outline",407.1,427.9
"TX",498,"outline",407,427.9
"TX",498,"outline",407,427.8
"TX",498,"outline",406.9,427.8
"TX",498,"outline",406.8,427.7
"TX",498,"outline",406.7,427.7
"TX",498,"outline",406.6,427.8
"TX",498,"outline",406.6,427.9
"TX",498,"outline",406.5,427.9
"TX",498,"outline",406.4,427.9
"TX",498,"outline",406.3,427.9
"TX",498,"outline",406.2,428
"TX",498,"outline",406.2,427.9
"TX",498,"outline",406.1,427.9
"TX",498,"outline",406,427.9
"TX",498,"outline",405.9,428
"TX",498,"outline",405.8,428
"TX",498,"outline",405.7,428
"TX",498,"outline",405.5,427.9
"TX",498,"outline",405.4,428
"TX",498,"outline",405.4,427.9
"TX",498,"outline",405.3,427.9
"TX",498,"outline",405.2,427.9
"TX",498,"outline",404.9,427.8
"TX",498,"outline",404.8,427.8
"TX",498,"outline",404.6,427.6
"TX",498,"outline",404.5,427.7
"TX",498,"outline",404.4,427.7
"TX",498,"outline",404.4,427.8
"TX",498,"outline",404.3,427.8
"TX",498,"outline",404.2,427.7
"TX",498,"outline",404.2,427.6
"TX",498,"outline",404.2,427.5
"TX",498,"outline",404.2,427.4
"TX",498,"outline",404.2,427.3
"TX",498,"outline",404.2,427.2
"TX",498,"outline",404.1,427.1
"TX",498,"outline",404,427.1
"TX",498,"outline",403.9,427.1
"TX",498,"outline",403.8,427
"TX",498,"outline",403.7,427
"TX",498,"outline",403.7,427.1
"TX",498,"outline",403.6,427.1
"TX",498,"outline",403.6,427.2
"TX",498,"outline",403.5,427.2
"TX",498,"outline",403.4,427.2
"TX",498,"outline",403.4,427.3
"TX",498,"outline",403.3,427.4
"TX",498,"outline",403.2,427.4
"TX",498,"outline",403.1,427.4
"TX",498,"outline",403,427.4
"TX",498,"outline",402.9,427.4
"TX",498,"outline",402.8,427.4
"TX",498,"outline",402.8,427.5
"TX",498,"outline",402.7,427.6
"TX",498,"outline",402.6,427.7
"TX",498,"outline",402.5,427.7
"TX",498,"outline",402.4,427.7
"TX",498,"outline",402.3,427.7
"TX",498,"outline",402.3,427.6
"TX",498,"outline",402.2,427.6
"TX",498,"outline",402.1,427.6
"TX",498,"outline",402,427.6
"TX",498,"outline",401.9,427.6
"TX",498,"outline",401.9,427.7
"TX",498,"outline",401.9,427.8
"TX",498,"outline",401.9,427.9
"TX",498,"outline",401.9,428
"TX",498,"outline",402,428.1
"TX",498,"outline",401.9,428.2
"TX",498,"outline",401.2,428.1
"TX",498,"outline",401,428.4
"TX",498,"outline",400.9,428.4
"TX",498,"outline",400.9,428.3
"TX",498,"outline",399.9,427.7
"TX",498,"outline",399.9,427.8
"TX",498,"outline",399.7,428.1
"TX",498,"outline",399.6,428.1
"TX",498,"outline",399.5,428.1
"TX",498,"outline",399.4,428.1
"TX",498,"outline",399.3,428.1
"TX",498,"outline",399.3,428
"TX",498,"outline",399.1,428.3
